,0,1
77194fffed3af3f257a24b9ae3530255733aa9c345fa93b4d492a826f14dfc62,0.7851784,-0.5368545
7724017650148c89972a86cb51da9123dadfc016f6af4df3652977ea8a4b3eaf,0.8904575,-0.6968181
77243573d5d72bf8680db9236fb474fb12b6619d1224ffb95014dd2b09ec5873,0.92302537,-0.6411085
775fb594ee63a9f8968585664c4bd34a2ad233b1dd5125ddb5f6a181c0d67274,0.71473217,-0.16734803
778639fdbd84be05ce3c01c2881daf70af7db354803b34c1b5d7dbdc50ffeee7,1.5736089,-1.7578366
77a9e2635fd32b3537784a2b0255142a427bebdfe6b6c00774593934c3530ba4,1.106619,-0.9980345
77aaef9daa84349dd6e01b044b3721610453418b9619dbbdd4165a5b10ab67ee,0.8501351,-0.51777244
77b709d51be767dcc8568eb3792c96fa993844b188cbc067a96f4c938f7dea1a,0.14184332,0.10167909
77bd091a4e78e808d5dd067864ec1d955f2dc1f06707a4ada462bbd1cb90c487,1.0677928,-0.8551178
77bdc968bf7da3d43526a3cabb7a0c9ba8ffa338223220508164321654d88965,0.8667939,-0.6252637
77caa1eff53fd298f2dbb59f933be81bac9c0c27462f3997f98ae7789a75f6e1,1.2397954,-1.3539433
77d3493db076f4e69ca9eec0e9d3f0e701f281fd577dfb7cc4f75fed2f1c1b57,1.5881696,-1.764472
77db1eb7351560d1167f204c979841bf7c9118355f3bf821b40f8b875494ff65,0.53421414,-0.12758029
7803c60dfb2221912acfdf6af15990d202da2b411923704ff6b2b89f07ff1fd2,1.2033482,-1.0933964
78058f59804dee7c20bdfa9c1ff1316b1fb210c10b1cc10db25693fa38a35392,1.2736408,-1.3674712
780cf8cecbd544a7a27abfa35c8fc1da0e1f48bd5f81137a556ac736702bc109,1.016432,-1.0271311
7816016ca64d0165c6d13efca8c4e9d58db24faeb6820b281b4ceefbd91b6ecc,1.1453391,-1.0923417
782e6fc128aed368e7f110bb4549726ce44e4773356e0387f76bf67ea80d4390,1.0517445,-0.94033766
78399b53a0ced2f52a8a55e5483cdea8e6bfa8a5ca100a88b9aa13e2605aec08,1.1690962,-0.95722556
7845302e9575d93baebec440b2a105688dd3497d5eb7bc173c2617dd171a50e4,1.045783,-1.0119088
787003060e4686fadd67263b06bdd13e572bf438af36b5866a8895bc4cecb3a1,0.9769583,-0.56500983
78722b21a3e9aa13f5af6788674ee6c44950e211b2b18a7ec9b655f7e9b1b2c3,-0.38159177,1.2807845
7878081d44ce1311f00a72c06f725ba51f7c309ac61914de27c6c072c1bc58ea,1.1778704,-0.99421215
787ee5e0f3644356c7082a7820e68cd75a46f3798af2805a3ca8fd73b03fea73,0.8469894,-0.6940956
7888afbff8c9a0b63ea2c79f4dc0549448b0834efc4242bb0899f85e2390136e,1.2148602,-1.3946111
789930ca385b718903b456d34ed2bd622487530c20afa47cab469f30ff4e6c61,0.98842764,-0.9214468
789c339b50b634c5ffac530ae08b58cdeafafbb08080e32dfaf65bf44eddf8ab,1.3862036,-1.3593156
78bb4bafc0dff32863677dd3c7224fc35d7c7442200cc27074a7a61c761ea897,1.7766025,-2.1969087
78be759268179795ee2812e23ecc3d3c51cd7e781ec8bd6a5f0742fd21b65f4e,1.1001117,-1.0635135
78cb00e3f0dea833a80ad894dc93aa1f5cb501d3a6eb6c251e4a89a3c4e90c4f,1.2671678,-1.614305
78d264ff090c27d3c958c76f62dbce1df01ef2a779cc8d9e62cd2d031b4e6ca4,1.2046013,-1.1385608
78f6b5e6d82d3b6f0924b9ac69f0d45a01de1132c1f46b79ccd8259684b394c1,1.699523,-1.8820362
7903db3a99672e9ca0527f7b9b482563df46ae2d7fe669fc01268edf66991d99,0.49832255,-0.01525557
7905c2c5094a998d83b0601652fa9500e68349033126eb87abfa0d4bd41600fd,1.4800084,-1.6082551
7915057ddf52dc79e462d5e106de570e5fe77443c3a33f45a0e7bb99b8efe06e,1.1421392,-1.2136917
79285062c42b42ce8bfdd46aaa2f8f1494059e33390593d015f4fb6936fe30cc,1.1341736,-0.91707444
793a16b6ddbd0b41181774aeb7bd0c059276b3b9fbb760955b496bc94fa5863d,1.1269826,-1.187012
793db3c702cf9ef8f32c6e4840ef1f5d60507516ada22715b308fc7d8de2095e,0.2541864,-0.0645076
7946548aabe648cc606aa013a53cc57b348c28ef1390290079b92da65b87d510,1.2055044,-1.1329193
794879f9ca414d81f0b8eb9a45687f1138ecd69e7b08779dc74eee97adbafd34,0.9466592,-0.765254
795165a2fb54aa58628d0ab389c3c1a48fa3ad62c2ae0b03169a2816f575e83e,1.2630582,-1.3193364
795c75f259eb1b53944c2712ef3df0de275ac432d7acf7818ab7585cb51e9a0c,1.4959712,-1.6097214
7965f00ae4f854b7b8ff1a942d2309867092b08815ac0b23cca84e70cfa9d40a,0.8774321,-0.5731151
796b59a8aa6e3d5ab7768f6916556faa6408a8328754de0f4a87dfb78af0de80,0.5017084,-0.06156993
7982723657a8677f5ebbd8f24ec58278a9c45f41d49ab44718a0b57f7ee22ad6,1.3179793,-1.1715999
79a13ba5df5f4d890733a1ad47fe7094e045dd1792b54408918bd3cf6d4ce675,1.0578669,-0.8388543
79a1a1fa2337281f8cbc74bcd951999952eb3f1669cb7ba4565efa695ff8d977,0.54652184,-0.4054016
79aba7e10c2b3298dd9895d77146ea056dd433c949300c27e11d07d930f033b3,1.2945012,-1.2707224
79afbff5b433934466ddc0233c73183ee5d859a57479c8f4f4ad9221f4b2d664,1.2910506,-1.2252612
79bdd0df8e7a65192b78701cf0adf2002c17774ee3826f194ab816b158dfee1f,0.9093957,-0.75071335
79c31c3047e3630c9d2a2c90818bd855fb414721e77bcdddc05d552af1e8bd9b,0.42537344,0.31636214
79c78dae36a04d112a47c0941c44656ccf55a167f704aace58bb713a260347bb,0.5840391,0.08519137
79cb1936c1273c5fc0304e507c6d9719a62bfde9931c09fb9a1089935de29329,1.2696925,-1.2548742
79d905442feb9c2bfa8e6e36c83f32ead80226c477be071be36ada6b7d64cddf,1.0264266,-0.9709399
79df8065a542d497f93b6e97dc9fe7a39189a961aa2ea6fc28e130407b1c789d,1.2445546,-1.2244594
79dfff24f3737fc028923aa0cec2d6ea255cbc87da4869eee5527aa119839064,1.3022208,-1.2812572
79efe44b60cdfdc775d717d4823f9515e8765e2ebbe24904cb58be0b98c9e748,0.97880507,-0.9607172
79fac8c405cec72ab13d297ca68da9d3726dc8946e82ec64658ecc0206085405,0.9949192,-0.8953283
7a0137ac2113dad8ca823445b33ca8efc1f9c22e94ec15c675281fc25fa02d52,0.45075476,0.3738848
7a0d7f1f123849a6a13a5892e21d719f963c3ca2a5b9456e840ee52c55a74a06,1.3528286,-1.4823811
7a2c526b1a0798e6be6020dd193489efa1c6111fb32b89ea33644152ffe4a4c5,1.1785667,-1.3199158
7a5f1c99c043fb9a9d25582334f0c388d69767d419829f279ea482d7b3f2d095,1.2754111,-1.5292673
7a5f88a9610ce18c8172429b0fda533fc6c780b092ee31c8ed0dded1b04e998d,1.0818154,-0.95556545
7a91e0aadeeda4620fdc8bd7f9aeff08886d68bd1cd7f36c1780d3084d5c1a27,1.0370859,-0.77787876
7a9e93fdfc0ab5c9cfb0eb6633cc699375ddf72393552acf942aebbff3f96aea,1.2061129,-1.0127125
7aad33aef7997fe83d751f7bc70e165a0b01c46ad9737c9d99c21b936151e0eb,1.3245004,-1.4041162
7ac1862ebf7e5cf3bc81b1248b9fa8f1f6c6a8c595a5dcb25dd5258ae902bef2,0.5175597,0.0973866
7acd3aeaf3ecca2ecfed662d565066042a3ba02a82957c9d8c4a0855dc627af5,1.3900307,-1.5512419
7ad4154528ebcaf8b082ddb8e3e61a8993aff7888cba27a2b4fdaac5a39d9625,1.0003641,-1.2808213
7adf2b8ca420cd0626a5e35b4e4955e5c638e370e37c4f13795c344c738b30bc,1.4924079,-1.5241625
7ae1faa50c3f2ff4dc439b35592dfcb3a8730fdd1956e6a313137afb8fd3efbe,1.48468,-1.5714493
7aecf111bb9b34de40f16168c13306313c3e2c5f7220e50a8b94ef1391a2260e,0.5434743,0.13635445
7afc10fea592e998d84992f9f4b2efe0513bd2d303615be3adc29146fe9f7ddf,0.9042499,-0.97357893
7b0168dfc61d07736b7c3b891d2576c7554ea1b688c163cdf1c7229e81f83117,1.3422348,-1.4379964
7b05b3dd78802f72d787bc0671572c8ef9caf39f1465f52f00591161afac405f,1.4014982,-1.4416027
7b1033415629b237d1c92b5795798d0fe9584142a73c0e0336d328868e195335,1.2238867,-1.1781654
7b21da3959316a2450e844fbd45d0e93fd3ee8af61c73cd54838e9d267f402b4,1.4053869,-1.321516
7b25a196317b515ad0e568d10fbc099b06eb9a2454e4899650a494f282e125bb,0.7889497,-0.78592634
7b26c5fdc37a26120dfb207a8945a8419120ed73b879b94e8d1d86c1f715863a,1.4662939,-1.4220686
7b3420cf7e4856009f3719a726aa41d61be55fb18d0c27150124531c05feb145,1.2643423,-1.4833231
7b3fd80d9d11049fabdb78809755bdf8335230189d9b4068d5cba81bb75865bd,1.3124471,-1.3747704
7b5a1f99b60a933e47ca760613bbaa66e80734dd25c184e94819bb0261e0e9ee,0.3651452,0.5628108
7b6c8798f729a8137e971ae571d3df72cc81f0000c39ebcbf154144334e548cc,1.2469032,-1.2671902
7b79242c6a3065765cf62e80372f097c89c960bcf540b4aa9970c0799f8b9f18,1.3103518,-1.4466257
7b8eca5d860709a9482e3084456a0bfddfd43b2823b2b36626e725481b49868d,0.30699623,0.29943752
7bad4dcedeabab8ec03bfbe3101925d07684b762dbd28c58e85909bf411cbb09,1.3532965,-1.3030818
7bb14b3d616f7cf29e64740bcc88ae9476f76cbdd5fda731159f67c82a856b18,1.2758458,-1.2425146
7bb1d082003ab573139e55d865d34de7b9906358fae5ce98f8bfd32e72fffd63,1.1017857,-1.2417657
7bda43c894542e3a42a610810d1e415b18d549cfcd9d6c0f34539b1684b32503,1.2755256,-1.2152336
7bddab22a52ae0031926454ac737f4b76c212d17703f91f165eea43a2a470713,1.941961,-2.5396643
7be0732d599c7917c6d49d809aec619a666b598aec762b9982c3bc78c5875f0e,0.9516252,-0.488878
7bf26b7c94fa4cbeff13876a04778274e568256c31a8188b67cad883b95242f8,1.2923478,-1.4024112
7bf286bf04b687ae760f26c607300c39cd57cb87e7712999998659ae2284f073,1.1569285,-1.2410917
7bff391074370ba573da10847cf4cab79b6a46314bcd2707e27fb860d611e9fd,0.9683672,-0.73799396
7c069f8888f7ff0dd5449868e46307f00555c42f9bc1905982392af68016ee5a,1.0050452,-0.4228158
7c075b9e0b4d8173b141af763f5b7ea08fa71ea792d2113f5461e383caea1121,1.2577401,-1.1789451
7c1cdbd609fbc965d289a06ec000a7160fdcb1ee6a6f45fd9a56f15ff2527dcf,0.72838116,-0.15074646
7c1daca812fdb46b82c9b9641ffe6c467dbb99093c8148f1990ee0c56bccfdd3,0.75848985,-0.43102503
7c2d4c32b75c75bfea8712e1db26af8b93bb57e3ea5c481d861c3b5413b7003e,0.6089417,-0.26667428
7c3259c79694bbcf4d9be90e071fab201490080280ff96dd291f32992eac4598,1.4810863,-1.3691521
7c33043bf20455c95d816b94f32d32f99fbea7825291e75efc713f669c21a0a7,1.0765649,-1.030395
7c48a9b96664f304a1c49bdbc175b67dcefc82e2f896c3ad20e0625002828e2f,1.220713,-1.1210797
7c498d6f2995e5c8e1aec01b8b93e95bcee9ad13c0feb5c069a0b52614bacb3a,1.2122574,-1.0318046
7c5b781334c22ae11e17031213f1281b1f1ebf4531eb98f8eb5787247625efd2,1.3049624,-1.4943409
7c67f09911dedd2e457df65a599c08e81bab8beb8529944b79074c0d40bc7cc6,1.106043,-0.9933219
7c69da71d45f96ea9d63e5f274a87a0f51e76c24ca262d4a76a12966c126d6c6,0.9888098,-0.7344518
7c6c8ff9b7de32657cdc84c40a649a3c958aa744d65b927055ec60a55a6d8132,1.8049409,-2.192571
7c76404bb1d66ac7ecc84d7e3da4c2ce35da4d6c685532f4f21ccbdb193a4359,0.49604702,-0.20508552
7c8c6d4a1f956fad95358c64c170b9d9e542a502ee1866e8ac74b72c5ff80a26,0.686674,-0.34520912
7c9308405fdda379dbb8366e1c35dd35781cf18676f7469ec2bc3c36919d8fd9,1.4757715,-1.3932295
7ca3076d7877f1ac77ecf276223c644928cd3ad09c56731399aa410bda4f2461,1.2866404,-1.1428914
7ca4a3916ed1b7c53bb3fb254a735fcaa77e9ccb7538b5ee6dc8e034894adb03,1.3525149,-1.5003495
7cb487f66e66f66531aadc3fbc35c34373d30e02e3ef84faa1dec583d6041b3f,1.1734643,-0.92584085
7cc6e8c2680f17eb2f7146f10834cfb36c8ded7aff9b53054dd98fd90e34be75,1.32219,-1.3648415
7ccf6d5c1949c9e553c88c35ba8002d8a52454ff1a8a1a70e32d149a46036357,0.7034365,-0.0011432171
7ce1888bc4e07ff5745510c6efb9da32217af3c53b52333edd334fbe02a61508,0.47615147,-0.06596315
7ce8305c7ca23974c50591ee962d9cd2236f6c39e78674b5f14bfc177832ad53,0.6975596,-0.106969
7d09fe1f312003022d7776a316942dd80cce53253cc95598733ef2427c1669cc,1.1130776,-0.7888007
7d1aa5157ae725ca6f4cc21790e1ba7f99a1dae97349763f57e9df5732aa40da,1.2672564,-1.2990165
7d3f034be93c3fb2883bb504c9b19b9c6dafae7b3466079c4ce8e84a4ea3662e,1.1060486,-1.0732837
7d40dcb12a613048596a138584a5804d357f7fd85725ff6ab27531608bd0b076,1.2402955,-1.2659736
7d480941ba5c5bc0066f3928f70d1e4b87f4af881acb40a22358201d0147f9f5,1.3633261,-1.3189011
7d53f552d8d1f7ca124dab5c600a246472be19f6779d1ed0ed369e7be037fff6,1.0706826,-1.1019979
7d59c27c4e68f74a5bad53b71df40b4ca1ef8b9b54813264ea052968f81bbab6,1.1404439,-1.1472998
7d7d853bca0c526f193d12a73ed73927e2cff040cf013a01fe08b0711937aba2,1.7445884,-1.7841249
7d7fb8eb1b17a00d066cdb8d4d7d7f8e9719a03fbadf071b861f03712bc438ab,1.3631157,-1.4776654
7da48218aa8382bf6168aa879090adce6a6892f5f86bb81d9f588e030bd6d2f6,1.2371938,-1.1517997
7dc269465025a7f6a9dfc4f4a92a32918d0041b198d866ce8f023897397bd7fc,1.4631988,-1.6235471
7dc4d9138398ffa021e08daa84dd4e2c7c33aabc521cdd4ca44ec5835f611be0,1.2731125,-1.4783878
7dd42e2bb2b327303d15eb786d7aa8e1039d3f4526dd297de7e6c1644ef2987a,1.1153653,-0.9927361
7df30f88810a0052f4af410c3d7140f183d64aaf198a3877e2515eb8e68d07d2,1.3988299,-1.3656728
7dffcdcdce45504163fefff9e2720f266393755c62758097370d20f00d57ddab,1.2197032,-1.1335025
7e23de668a206eda6e821d5cfe9afeba8327a1419df3d4017afc3e05f6d5420b,0.93970966,-0.7292731
7e27df7cb1e04510e7517af417ee03a51386387d83d1eb99a4c22a353952fe73,1.2343538,-1.1993785
7e2d472c9db7650c029935b605e71ed923fe57653508ae223ca32c0816b0f7de,0.5577892,-0.5046575
7e37ea2fe949204ca78ccd89d810523c51c638325876d761c480610047fdcf28,0.5522751,0.2863562
7e3a8e57c13ec3f0e964e98527d4dd4724ab2115603a2140a4fd6ecdb2b32b75,1.3459654,-1.2949693
7e40195cce9fd36042d402c3fc410132e6e3871ebd8194676702eb5e00f28d55,0.24974585,0.37635517
7e4917a9fc75277007bb2a758fd53c2148e84d0c94008b8d638607448e9197b9,1.0825925,-1.2770123
7e51cd3b92ea69aeb0998cab7d5d967c6fb5dd7cf0b7449e5b099fd05cb7d522,0.9115999,-0.70453167
7e57edcbeb2375305a4cc0f433bd2e2661cc11f4e7b4f2121688d21c2b40299d,1.1840175,-1.1330166
7e5c8f1b057276faef3589490f389b7db8edcbeadbb35cd1066713eaa70f31c4,1.0138519,-0.7652316
7e6fb83521a66bd2bbd0e1b077788945c689bf18df1a830bab43c95474fd5ee7,1.5562773,-2.490686
7e73392b4c3f6c6091514be996165ab7540e142f29facea1cd322ac92a2d6b80,1.0093828,-0.81054497
7e73c8cb7a946e9d2e526042106eee35737cc6c2aade22218277e3f7fc1ae2c2,0.46375525,0.079206705
7e8183e9c1761a1fa4ba5b5c4dcbba0a3317a97e5ddbec6d1fe6f44317d2d05f,1.0960805,-0.95254135
7ea40bb99094d99964d63eff29d052fdf2814e509336ac7c2f47c66ed9af8210,1.2186687,-1.1159663
7ea53d8acd1de837e7b379ee448a6fcdd386d2c044a7110afb4f61104def4e7d,1.4929764,-1.6461651
7ed06600b79f28a846beaf73c4f2478752cb54a0e0adf4f9b3981b4054542d9f,0.89933336,-0.56566036
7ed34722b40d305fe6e65c29d0095d43ab57b7340376f2a0c85aebfa797fe7ab,0.54548705,0.31463313
7eef3e130ecac9cffe5792fca1b8fdee5b500d6affec597b515be787d8473956,0.9902141,-0.99071765
7ef371dbef9563009ac3deb227e35797bb65caabf214e4f31c0872591ae6083d,1.0321503,-0.93135214
7f14a1c0a1f5527fa7f3f114dd9916b42bc2de519c7f35c1ade57f2e48cdf75a,1.6514003,-1.8658924
7f2106bb9c3cbe565c4e2cc8691e870b09e631fce86224d9360c4e9b084e974d,1.1641607,-1.0221255
7f29c717da5a5e7c98d210e831c66d854b9fb0b7e12a497c1d904b0ad352b4ac,1.2223415,-1.2070847
7f3a4f0da84925f3605ec2746676c56e64b811329aaa337ca211ac2bdc00484f,0.76334167,-0.44550443
7f4ed96974b6ae1e4aecfb777b2fafb4f8d1860329ea1531531bf9576b464317,1.3744642,-2.019722
7f6d4920b678178c579b969e32bfe42a0861ccb1a77bb78513975e086526a3e0,1.1811186,-1.1043901
7f6fa2e82b5ece88f83391b2cc4f6181685b77c5b6c524990a30a26fa9ebbba4,1.3355193,-1.3021998
7f7b86329f3437faf5630981a2d6717f3b0fa18eeb617d9d501837ec74bd6d88,0.9421556,-0.7301624
7f7c40b2465c0c9aafa050241f526d389f3b132df88bd22a1ec7d556cba8c004,1.2109926,-1.1427209
7f83954762760bc4384e4dd5cd08cf8b521f2e042d8c953a800cafb88fdbebf6,0.7240701,-0.40901673
7f87eff57ea3cbb8e19609d299f9250d29dd23b8de17a5f0a92e7cb394e2b2ec,0.16458404,0.12439489
7f8a352e46df9999a0b5f9169218f42070029de41d48f836fe2077bef1cd03da,1.1176128,-0.982049
7faaec9d09be36b99b189cb716d03ca255a608dd3ece65306515105cdc000d97,1.3969295,-1.4306407
7fb561d840061390f890ad2af7a0559f0d30e008efa53500ea74e06e31d0c45f,0.4375102,0.027743459
7fc3a3af0ca46a2332761a57f058afbbf783a3fe36973b010f7d72aa99126c5c,1.2031901,-1.1136217
7fc5f4b92c33d41e5d3e2ce45f72b59213ac449520f17e194d6cfbb774db42d2,1.09352,-1.0287852
7fd96707aa775b6c13801d3f3773b18d121fd365eb97678c2ec93e16a1e66ccc,1.8822546,-2.193881
7fdad0b198bde0005207424deba95d7055f33b344513f86d66ebaabb707d303a,1.2484487,-1.1714122
7fe44d710579d6ded2143b9d0d5f0b5557fd61e8b59177745e812d3e0440a25c,1.3450694,-1.5389209
7fe4c0f664c85ef029b14e99af9b6a13136b4b0cf43744e48bce039ac1e0d585,0.6268182,-0.35231948
7ff7f05a839f4af017c7e69d3383b33c21b71b2ecc7a18c059fa5631c54e0679,0.69755626,-0.48075652
8005fa90a1e2b8bd3243c505ba8b671d9ec8cdbe8be3558a9b7e3653146ac246,1.190656,-1.1513662
801fe21932049d7c9101f1880271cc337af3aa7cefc8627ab149785c46196953,0.6644962,-0.2742449
80268060091b384bb4c72b8df1b0045b598971e7d9586ba7345ce8fb0013ddd5,1.227468,-1.180135
8029c30cc1d375fd74cd279f1690a8805555550bb1e56c293b565b289bec8351,0.5762172,-0.04611969
803fc046fd4a347fb3f7d3de8bc1cb4cba6ea1ae746ba13312f4977116971eb2,1.255373,-1.275146
8041810d076e9a0775851255d331c2672abd81e94fdd0efe90fdf0d5813ab836,1.4211578,-1.3905602
8049c1f3f622b9b6479a15beb8fe3df1e660164fe1e57bf08ba7e4710fa4ada2,1.0428216,-0.9897387
8056090037c099f62bd7a8e002ba12161d5074b265be0cef2b1a25c8915e36d2,0.89734054,-0.5538136
8065ca674cba2bdd1fb3c5dba8c7236d9ebaa746ec3e68c10a7a6537f028cf9f,1.1716671,-1.140101
80697f201b9be37225114d087dab14a80912dc84d55a1661599be864959f219f,0.62166,0.29558718
8073c3a8826d77d0df86602b4b7ae51b23a93bc771d01395b2c25b81e5ea0303,0.7384958,-0.11005628
8077f5933a470f5f2cb3dc37d0b97ff5666c5730914d8522ce137e9737ae3dbc,0.2359258,0.6147382
8085acec05b5409cef8102d18a2b41ccccc08a3f401b733b85318b0509033775,1.0996966,-0.96858025
808d0210f8165583553291bb39523bbd9db5d99979afbca99b0d5e7479e72289,0.98999286,-0.91562796
80a1ee029fb24228964626235c235c4b18cde72d4a7af1343ab784c4dc8c508a,0.8410623,-0.6577034
80bcf131da876ece9b3e1717cec3be0d88dbaac40817f859a76703b71b9a96a5,1.3216764,-1.3343427
80beffc96e79e4f3be2f716689d1e4b49f0a1502662a702ddc33cff1aee044cb,1.7916069,-1.8919773
80cda39a20c1f31c97e8e2c0c3b6014167d5952c660e71544340fa9698475f46,0.67907226,-0.38583624
80cdb4768c1fe303a5d4284b64005964760e78c75837f450c9bce11ade4d3d2f,1.0131202,-0.89510965
80dfd7dba32c67b7bb3f3cc11b2e93aeb74bf704435d89dd304171493f5b3c8e,1.1348917,-1.105371
80ea2b01de0ddf4b3253012618ebb4a4808c105115abed957b5cb6932b13f44e,1.2341623,-1.2507062
80ea6aa41a6af140ac8403c96e21046fad9c32cce470953c911803a669911f8d,1.0416617,-0.5735227
80ee24d3ca2e1e589eb57c8d4b843e1cf322ef71e71a412688b8bced5fa3ecb4,1.0610576,-1.0259581
80f3c5c23f4992c189701a111420f00a54f2335a378d9271e6cbfd1afc3c6820,0.5306009,0.3050084
810254c8e077e0ca9db4c9419b4976128d5f028b7b7f5d62a5cd9c090d2fc6d4,1.2594188,-1.293879
8104f4e7a9dc38f72641ed34e9c4447ea9b18c1a197cfd95f5a6b79107a6ee64,1.0740163,-1.1542642
811b31e8c4446e48e35135dcbaccb6e9d98eadaec95efff7a99fdff8f52b4ea8,0.29154336,0.08585405
811cbce316da4efc5f4ff5f2b3a82a37a13006e4efd70be4e67bc901ebf4d820,1.2009373,-1.2795031
8124c0910c7b49c9f3d7049ebdaf64691a07f58bc593e902b30efa251b1f54ee,1.3956428,-1.3696232
81264d495bf51209a5f39e288033450ee09944471fd59da76a54c031c03524fb,1.1449115,-1.1801045
8136276518f9e49034af3b3d78a4b43b60e827d4e3692273c5fbd567ef638fd1,1.1211903,-1.2182388
8149c59accb12e849443ae9db73b8afe3cd8ede258dff2744bb812783424292f,1.157865,-1.0708005
814c1e6e5c8e20f944894661cee2be9101767466290782f720fc881a6945c9ff,1.000078,-0.90898323
81559e95594bdedfae09df54d46d7e4143d289e4f43cbf6008d022b09ba7229b,1.1432161,-1.0102324
8161783eca73ddfb37b1232f9c208c04fc1f40f137258f8b32d46b5bb08af20c,0.7989588,-0.9696622
817b025fb891f2734ed01384e6e48d7adf480b52c34279ebc9cff7156fe6d582,1.1199884,-1.0177133
817e35ae69552cf2b6a92dbf9579123f1d1c06d10acdf23ac19cd06f4237d5b6,1.0641443,-1.1339886
818960549ecf7f4237378f33817daf3b90d2ac82ce6caef5c3acbc74b4e26e70,0.15897584,0.55328566
818b2ef46fb9969a91dfe0d3e89fb86516b05db24fd648d0855a3f48e91ce6d2,0.790545,-0.3214984
818de4697c8beb3dedf44af98238a81cf95a947bb3d0de1110177b379494c630,0.91260755,-0.8023453
819ae1052b57c3afd871d87f651d3ee4384ccc779dd7ed52630a75ee73a873d4,0.15868294,0.19746244
81a0bc06c2b29196149d99cc00fd04bf00a61376585a229f5563ce3d8c22dce8,1.1555989,-1.1730742
81e0c7bde8456d6ebd00537f7fe92221c18c80b042641eda2c0908b6147f7424,0.83860385,-0.78422403
81edaeeafb7a9905a8314c6ec1d8e5560e6ab3dee6d072a77ab73e122c60d396,1.4871724,-1.590754
81fe10372919bd8079a1e64af6e41792545197671d207f6c5327c52612236c01,1.3525149,-1.5003495
8202bf80f7e2d668158247c11c65ec230c9b49549191a15149f0d03e92b77807,1.588407,-1.7434192
8206b158436ac86fbbf7d65332b70c643d19bf548a686eb648cfd28e9964b2fe,0.71550465,-0.14827383
820a7c12842462138b43c0231cb926094da1e6ac5e82d71babc80c1f22f682f5,0.9844687,-0.74763536
8219ae0c67faee422c79cb67055a40c01aca41261952a1386238b5c62e2df298,1.1047506,-0.86226535
8225b29ffdb1b631a0d4f4545e25ebd643787fb89260a756dc59c9675d199bdc,1.2707988,-1.3239689
82287528809d23356ca9c0f32eafd8eaf72be01f9ab6aad249f158c6c026c502,0.26317495,0.3457935
8229e30adf0932a95e540bcb1f7bf9a54e9b0c290539ca2bd574d5905b2da408,1.1327877,-1.2685449
824753b540755873d284f773906ad8067196dec459e6b14991e8665b57d1a5f1,0.96160793,-0.77099586
825ede4e21a7d51d1a8cc4b0d70c02a0bd6247b964c98ab358293f517f53a05d,0.70423865,-0.31848836
826e17294e39b2569fc5bc6d1d36e67384b180cf835d22b3f337dc5fc609610a,1.1830878,-1.1855392
828ae74bee660aa8007b10fbd97feeff23b665bc4c9ad6ec58fb6ead4b478aaf,1.1546748,-1.1416597
82ae3c63b6182e6279915e631e42de78a6c65bcc4d920a4ba0513d8cb675ab79,1.3590076,-1.3679237
82b4bbb122257409facd75424ec923b6613ae25309648fd836ac717f39527483,1.3939967,-1.3645711
82b8f59c198db0394a041f34e1653b48bace60bdaafcb72c21009136f12cf91a,0.98555684,-0.9473381
82c16c193171b05e88cfb0b2c8d7a767c4ff55c1850f36b4e603014c141e96da,1.5735538,-1.8132901
82cc8856577e883ab6612c1f0a799378e85f8c022475b6fbd2956ac16fb0b2eb,1.2012111,-1.1742945
82ce5c97417dfca06fbd706168143970e464c1977ba3a8da9d6d58ffb8102205,1.2077546,-1.17768
82d97f29136be4658d14d96156d267b914fe8cb1f7ff49b0207955b6222f154f,0.3898338,0.012760282
82ddc913a42c208789c9c1918f316cbcb85424430a4cb67a697173356b9d1ce1,1.073837,-1.0230134
82e84186c02afb05d125728e544f86a34426db56161854624b63df46938f42cf,1.1911716,-1.3618495
82ec218bbd66e3ad90c569285a189b34249a1308044d56099f2ab0b7c4f6d06d,0.094165385,0.46432114
82ee66d504838870c7ecba3275dcb0ec03c790cbbf77f7d16e4041b8760b8b88,1.6394904,-1.8862987
82ee9d9745277733f8b7ef38ec4617411caba75c3db6c5f018a4626ff8a26ac7,1.2604036,-1.2175751
82f8ae0c6758679771112a111c0742184189eea3b17a624e96dc53b6cbcf3109,1.291951,-1.2246106
82f974a2a3c6f8f3b6947377ff90bc19f3bd7c8ee491ebe837d929536aa0c6b8,1.2687414,-1.4038303
82fc146d52e4ff01f3c4b18468f6afe62c12bfb4f6fcb406637e61a0ea495357,0.76660323,-0.7734513
83238225dbf8e215a6695b44a6d4c33ed940ff0c29902cd49c2a8da27aab6527,0.739884,-0.5991535
833dc7e4133b02b02f299c4c11b8fb398c698a5c371280c0734b0566907ee8be,0.426561,0.43845403
834165152170f7c7b33dcd9ff5aeb31d1d641afb9d5a24dfebc79d6e73232d69,1.193966,-0.9907801
83471b45de7018e1a2d70676a2d6baded5d8d1071bd4c36a62403015b73bd660,1.3175975,-1.3430126
83519f46a7ec3f81d3e0c5f35180a131537bddc52893457714842808de35f58d,0.88779986,-0.790252
835c5151f457fee6433ff789561bef81943a9692f28b0b5871ed08364799a3b3,1.2250099,-1.0540955
835ed35dd766a7945b1d20c9a1a6ab97d5a99e890b491bc0c76547762a8b7523,0.544792,0.17240095
8385ead454a7524fec9f0bff5eaa6bbdf76492f4af6a78db79ac0f97c3a6f660,0.47513163,-0.00617671
